DATA,PRODUTO,UNIDADE,MÁXIMO,MAIS FREQUENTE,MINIMO
2023-06-13,03302-UVA COMUM DE MESA,KG,6,6.0,4.28
2023-06-13,03350-UVA IMPORTADA,KG,15,15.0,15.0
2023-06-13,03303-UVAS FINAS DE MESA,KG,13.75,12.5,12.5
2023-06-13,07501-VAGEM,KG,10,8.0,6.0
2023-06-13,12201-YACON,KG,18,15.0,13.0
2023-06-13,50001-ANTURIO VASO,UND,55,45.0,20.0
2023-06-13,50102-ASTER,MOL,30,30.0,25.0
2023-06-13,50202-ASTROMELIA,MOL,38,35.0,25.0
2023-06-13,51901-AZALEIA VASO,UND,20,15.0,15.0
2023-06-13,50401-BEGONIA,UND,39,35.0,25.0
2023-06-13,50502-BICO DE PAPAGAIO,MOL,32,32.0,30.0
2023-06-13,50602-BOCA DE LEAO,MOL,42,42.0,42.0
2023-06-13,50701-BONSAI,UND,30,30.0,25.0
2023-06-13,50801-CACTUS,UND,110,10.0,3.5
2023-06-13,50806-CACTUS MINI 15UN,CX,48,45.0,40.0
2023-06-13,51102-CRAVINA,MOL,49,49.0,38.0
2023-06-13,51601-CRAVO,DZ,48,45.0,45.0
2023-06-13,51701-CRISANTEMO,MOL,65,55.0,48.0
2023-06-13,51702-CRISANTEMO VASO,UND,20,12.0,10.0
2023-06-13,51602-ESTATICE,MOL,38,38.0,38.0
2023-06-13,51402-GERBERA 12UN,MOL,45,45.0,45.0
2023-06-13,51502-GIRASSOL 6UN,MOL,35,35.0,35.0
2023-06-13,52001-KALANCHOE,UND,18,16.0,8.0
2023-06-13,52006-KALANCHOE MINI15UN,CX,60,55.0,45.0
2023-06-13,53501-KALANDIVA VASO,UND,18,10.0,7.9
2023-06-13,53601-LIRIO DA PAZ,UND,20,20.0,13.0
2023-06-13,53602-LIRIO MOLHE,MOL,95,95.0,95.0
2023-06-13,51802-LISIANTHUS,MOL,75,69.0,69.0
2023-06-13,54701-MOSQUITINHO,MOL,45,45.0,45.0
2023-06-13,52301-ORQUIDEA VASO,UND,100,65.0,39.0
2023-06-13,54901-ROSA COLORIDA 20UN,MOL,180,150.0,110.0
2023-06-13,54950-ROSA IMPORTADA,MOL,220,220.0,220.0
2023-06-13,54601-ROSA VERMELHA 20UN,MOL,180,150.0,110.0
2023-06-13,52101-SAMAMBAIA CUIA,UND,35,35.0,25.0
2023-06-13,52601-SUCULENTAS,UND,10,10.0,3.0
2023-06-13,52606-SUCULENTAS MINI 15UN,CX,48,45.0,40.0
2023-06-13,52702-TANGO,MOL,20,20.0,10.0
2023-06-13,52801-THUIA CIPRESTE VASO,UND,35,35.0,24.0
2023-06-13,52901-TULIPA,UND,35,25.0,24.0
2023-06-13,53004-VERDES ASPARGO,MOL,24,24.0,24.0
2023-06-13,53104-VERDES EUCALIPTUS,MOL,35,35.0,30.0
2023-06-13,53204-VERDES RUSCUS,MOL,24,24.0,24.0
2023-06-13,54801-VERDES (SAMAMBAIA PRETA),MOL,15,15.0,15.0
2023-06-13,51801-VIOLETA,UND,7.5,6.0,5.0
2023-06-13,51806-VIOLETA MINI 15UN,CX,45,45.0,45.0
2023-06-15,00101-ABACATE,KG,3.33,2.78,2.22
2023-06-15,00201-ABACAXI CAIENA (HAWAI),UND,6,5.0,3.5
2023-06-15,00202-ABACAXI PEROLA,UND,6,5.0,3.0
2023-06-15,05901-ABOBORA,KG,4,3.5,2.0
2023-06-15,06003-ABOBRINHA ITALIANA,KG,4,3.0,2.0
2023-06-15,06004-ABOBRINHA TRONCO,KG,4,3.33,2.25
2023-06-15,03401-ACEROLA,KG,15,15.0,13.75
2023-06-15,04201-AGRIAO,DZ,15,12.0,10.45
2023-06-15,04301-AIPO SALSAO,DZ,120,120.0,80.0
2023-06-15,04401-ALCACHOFRA,UND,8.53,8.53,5.72
2023-06-15,04450-ALCACHOFRA IMPORTADA,KG,19.54,19.54,19.07
2023-06-15,10201-ALECRIM,MOL,2,2.0,1.5
2023-06-15,04501-ALFACE,DZ,15,12.0,10.0
2023-06-15,04502-ALFACE AMERICANA,DZ,20,20.0,15.0
2023-06-15,07650-ALHO IMPORTADO,KG,24,20.0,18.0
2023-06-15,12001-ALHO MACHO,KG,15,15.0,13.0
2023-06-15,07603-ALHO NACIONAL,KG,18,16.0,14.0
2023-06-15,11001-ALHO PORO,DZ,40,40.0,40.0
2023-06-15,04601-ALMEIRAO / RADITE,DZ,12,10.0,8.0
2023-06-15,00350-AMEIXA IMPORTADA,KG,14.45,14.45,14.45
2023-06-15,09502-AMENDOIM COM CASCA,KG,9,8.8,8.0
2023-06-15,09501-AMENDOIM SEM CASCA,KG,10,9.0,8.0
2023-06-15,00401-AMORA PRETA,KG,83.44,83.44,83.44
2023-06-15,00501-BANANA CATURRA / NANICA,KG,2.75,2.25,1.75
2023-06-15,00502-BANANA DA TERRA E OUTRAS,KG,7.5,7.25,7.25
2023-06-15,00505-BANANA MACA,KG,10,10.0,9.0
2023-06-15,00503-BANANA PRATA / BRANCA,KG,4.5,3.25,2.0
2023-06-15,10101-BATATA-DOCE,KG,4,2.78,1.75
2023-06-15,07701-BATATA INGLESA,KG,5.6,5.4,3.0
2023-06-15,06101-BERINJELA,KG,6,4.0,3.0
2023-06-15,07802-BETERRABA,KG,3.05,2.75,1.75
2023-06-15,07801-BETERRABA MOLHO,DZ,50,40.0,30.0
2023-06-15,04702-BROCOLIS,DZ,35,30.0,25.0
2023-06-15,11701-BROTOS DIVERSOS,KG,36,25.0,25.0
2023-06-15,00602-CAQUI CHOCOLATE,KG,6,5.0,3.5
2023-06-15,00604-CAQUI FUYU,KG,6,5.0,4.0
2023-06-15,00650-CAQUI IMPORTADO,KG,8.33,6.67,6.67
2023-06-15,00601-CAQUI MOLE,KG,8.57,5.71,4.0
2023-06-15,07901-CARA,KG,15,10.0,10.0
2023-06-15,00701-CARAMBOLA,KG,16,12.0,12.0
2023-06-15,08050-CEBOLA IMPORTADA,KG,3,3.0,2.5
2023-06-15,08001-CEBOLA NACIONAL,KG,3,2.5,2.25
2023-06-15,08002-CEBOLA ROXA,KG,5,5.0,4.25
2023-06-15,08102-CENOURA,KG,4,3.75,2.25
2023-06-15,08150-CENOURA BABY,KG,24,17.0,16.0
2023-06-15,08101-CENOURA MOLHO,DZ,40,35.0,25.0
2023-06-15,09850-CEREJA IMPORTADA,KG,130,120.0,120.0
2023-06-15,04801-CHEIRO VERDE / TEMPERO,DZ,15,10.0,8.0
2023-06-15,04901-CHICORIA / ESCAROLA,DZ,12,12.0,10.0
2023-06-15,06201-CHUCHU,KG,1.75,1.5,1.25
2023-06-15,00802-COCO SECO,KG,5.55,5.55,4.0
2023-06-15,00801-COCO VERDE,KG,5,4.5,4.5
2023-06-15,05001-COUVE,DZ,20,12.0,10.0
2023-06-15,10501-COUVE CHINESA,DZ,55,40.0,35.0
2023-06-15,10601-COUVE-FLOR,DZ,50,40.0,30.0
2023-06-15,03501-ENDIVIA,KG,60,60.0,60.0
2023-06-15,05101-ERVA DOCE / FUNCHO,DZ,80,72.0,72.0
2023-06-15,05102-ERVAS AROMATICAS,MOL,2,2.0,1.5
2023-06-15,06302-ERVILHA,KG,15,9.0,9.0
2023-06-15,06303-ERVILHA TORTA,KG,50,44.5,44.5
2023-06-15,05301-ESPINAFRE,DZ,20,20.0,15.0
2023-06-15,09301-FEIJAO,KG,12,7.5,7.5
2023-06-15,00901-FIGO MADURO,KG,19.45,17.77,11.11
2023-06-15,00902-FIGO VERDE,KG,7,6.0,5.0
2023-06-15,12301-FLORES COMESTIVEIS,UND,9,9.0,8.0
2023-06-15,08201-GENGIBRE,KG,15,15.0,12.0
2023-06-15,51402-GERBERA 12UN,MOL,45,45.0,40.0
2023-06-15,01001-GOIABA,KG,10,8.33,5.0
2023-06-15,12401-GRAVIOLA,KG,16.67,16.67,15.0
2023-06-15,08401-INHAME,KG,15,15.0,10.0
2023-06-15,01101-JABUTICABA,KG,20,20.0,20.0
2023-06-15,01201-JACA,UND,35,30.0,30.0
2023-06-15,06501-JILO,KG,15,13.0,12.0
2023-06-15,11301-KINKAN,KG,30,30.0,13.89
2023-06-15,01350-KIWI IMPORTADO,KG,14,14.0,12.0
2023-06-15,01301-KIWI NACIONAL,KG,10,8.0,6.0
2023-06-15,01401-LARANJA BAIA (UMBIGO),KG,3.33,2.5,1.75
2023-06-15,01450-LARANJA IMPORTADA,KG,10,7.86,7.86
2023-06-15,01403-LARANJA LIMA (CEU),KG,2.5,2.25,2.0
2023-06-15,01406-LARANJA SUCO,KG,2.5,2.22,1.94
2023-06-15,09701-LENTILHA,KG,20,15.0,10.0
2023-06-15,01501-LIMA,KG,9.44,9.44,5.56
2023-06-15,01650-LIMAO IMPORTADO,KG,6.67,6.67,6.0
2023-06-15,01602-LIMAO SICILIANO,KG,7.14,7.14,7.14
2023-06-15,01603-LIMAO TAITI,KG,2.78,2.5,2.0
2023-06-15,10701-LOURO,MOL,2,2.0,2.0
2023-06-15,01704-MACA FUJI CX PAP,KG,7.5,6.67,5.83
2023-06-15,01701-MACA FUJI CX PLAST,KG,4.44,3.75,2.78
2023-06-15,01753-MACA FUJI IMPORTADA,KG,12.78,12.78,12.78
2023-06-15,01705-MACA GALA CX PAP,KG,7.5,7.22,5.83
2023-06-15,01703-MACA GALA CX PLAST,KG,5.55,4.75,2.78
2023-06-15,01754-MACA GALA IMPORTADA,KG,8.33,7.78,6.67
2023-06-15,01707-MACA GOLDEN CX PAP,KG,10.28,7.22,7.22
2023-06-15,01756-MACA GRANNY SMITH,KG,9.72,9.45,9.45
2023-06-15,01755-MACA RED DELICIOUS,KG,9.47,8.69,8.69
2023-06-15,01803-MAMAO AMAZONAS (PAPAIA),KG,10,7.0,6.0
2023-06-15,01802-MAMAO FORMOSA,KG,8,6.92,6.0
2023-06-15,08501-MANDIOCA,KG,2.25,2.0,1.75
2023-06-15,08601-MANDIOQUINHA,KG,20,18.0,12.0
2023-06-15,01901-MANGA,KG,4.44,4.17,3.33
2023-06-15,05402-MANJERICAO,MOL,2,1.5,1.5
2023-06-15,05401-MANJERONA,MOL,2,1.5,1.5
2023-06-15,02001-MARACUJA AZEDO,KG,9,7.0,5.0
2023-06-15,02002-MARACUJA DOCE,KG,25,20.0,20.0
2023-06-15,06601-MAXIXE,KG,12.31,12.31,12.31
2023-06-15,11601-MEL,KG,25,25.0,22.5
2023-06-15,02101-MELANCIA,KG,2.5,2.5,2.2
2023-06-15,10901-MELANCIA KODAMA / BABY,KG,8,7.0,6.0
2023-06-15,10902-MELANCIA PINGO DOCE,KG,3.8,3.8,3.8
2023-06-15,02202-MELAO ESPANHOL,KG,5.84,5.38,5.0
2023-06-15,02208-MELAO GALIA / CANTALOUPE,KG,9.67,7.22,7.22
2023-06-15,02205-MELAO NET,KG,9.16,9.16,9.16
2023-06-15,02204-MELAO ORANGE,KG,8.34,7.5,7.5
2023-06-15,02206-MELAO PELE DE SAPO,KG,6.67,6.67,5.84
2023-06-15,09601-MILHO PIPOCA,KG,8,7.0,6.5
2023-06-15,09401-MILHO RACAO,KG,1.8,1.6,1.6
2023-06-15,06701-MILHO VERDE (3UN),SCL,5,4.0,3.5
2023-06-15,03901-MIRTILO,KG,100,91.67,91.67
2023-06-15,06801-MOGANGO,KG,3,2.78,2.5
2023-06-15,06903-MORANGA AMARELA / PATACA,KG,2.78,1.25,1.0
2023-06-15,06901-MORANGA CABOTIA PRETA,KG,1.5,1.25,1.0
2023-06-15,02301-MORANGO,KG,35,30.0,25.0
2023-06-15,05501-MOSTARDA,DZ,20,15.0,15.0
2023-06-15,08703-NABO (EM CAIXA OU EM SACO),KG,4,3.5,3.0
2023-06-15,08701-NABO (EM MOLHO),DZ,40,40.0,30.0
2023-06-15,02401-NECTARINA,KG,11.11,11.11,11.11
2023-06-15,02450-NECTARINA IMPORTADA,KG,9.78,9.78,9.78
2023-06-15,02501-NESPERA,KG,50,30.0,30.0
2023-06-15,02601-NOZ PECA,KG,25,20.0,20.0
2023-06-15,08901-OVO BRANCO CX30DZ,CX,240,240.0,230.0
2023-06-15,08903-OVO CODORNA CXT30UN,CXT,6.5,6.5,6.5
2023-06-15,08902-OVO VERMELHO CX30DZ,CX,270,260.0,250.0
2023-06-15,07001-PEPINO CONSERVA,KG,10,10.0,5.55
2023-06-15,07003-PEPINO JAPONES,KG,6,5.5,5.0
2023-06-15,07002-PEPINO SALADA,KG,5,3.89,2.78
2023-06-15,02750-PERA ASIATICA,KG,15,15.0,8.34
2023-06-15,02754-PERA DANJOU,KG,7.56,7.23,6.67
2023-06-15,02701-PERA NACIONAL,KG,5.5,4.0,3.0
2023-06-15,02751-PERA VERMELHA,KG,8.89,8.89,7.78
2023-06-15,02755-PERA WILLIAMS / PACKAMS,KG,7.11,7.11,6.95
2023-06-15,02850-PESSEGO IMPORTADO,KG,14.44,14.44,14.44
2023-06-15,07101-PIMENTA,KG,20,15.0,14.44
2023-06-15,07201-PIMENTAO,KG,6.5,5.0,3.5
2023-06-15,07204-PIMENTAO AMARELO,KG,15,14.0,10.0
2023-06-15,07202-PIMENTAO CAPELETI,KG,16.25,15.0,15.0
2023-06-15,07203-PIMENTAO VERMELHO,KG,14,13.0,10.0
2023-06-15,02901-PINHA,KG,16.67,16.67,10.0
2023-06-15,03001-PINHAO,KG,9.5,8.5,8.0
2023-06-15,11101-PITAYA,KG,40,18.0,10.0
2023-06-15,07301-QUIABO,KG,18,15.0,10.0
2023-06-15,08802-RABANETE,KG,4.44,4.0,3.5
2023-06-15,08801-RABANETE MOLHO,DZ,30,25.0,20.0
2023-06-15,05602-REPOLHO ROXO,DZ,60,45.0,30.0
2023-06-15,05601-REPOLHO VERDE,KG,2,1.5,1.25
2023-06-15,03101-ROMA,KG,26.67,26.67,22.23
2023-06-15,05701-RUCULA,DZ,20,15.0,15.0
2023-06-15,05801-SALVIA,MOL,2,1.5,1.5
2023-06-15,03201-TANGERINA COMUM / CAI,KG,2.5,2.25,1.67
2023-06-15,03205-TANGERINA OUTRAS,KG,2.78,2.5,1.94
2023-06-15,03203-TANGERINA PONKAN,KG,2.78,2.5,1.94
2023-06-15,07401-TOMATE CAQUI (GAUCHO),KG,8.89,8.0,5.0
2023-06-15,07404-TOMATE CAQUI LONGA VIDA,KG,7,6.0,4.0
2023-06-15,07405-TOMATE CEREJA (MINI TOMATES),KG,10,10.0,8.89
2023-06-15,07402-TOMATE ITALIANO / PAULISTA,KG,9,8.0,5.0
2023-06-15,03302-UVA COMUM DE MESA,KG,6,6.0,4.28
2023-06-15,03350-UVA IMPORTADA,KG,15,15.0,15.0
2023-06-15,03303-UVAS FINAS DE MESA,KG,13.75,12.5,12.5
2023-06-15,07501-VAGEM,KG,10,8.0,7.0
2023-06-15,12201-YACON,KG,18,15.0,13.0
2023-06-15,50001-ANTURIO VASO,UND,49,30.0,18.0
2023-06-15,50102-ASTER,MOL,30,30.0,18.0
2023-06-15,50202-ASTROMELIA,MOL,36,35.0,30.0
2023-06-15,51901-AZALEIA VASO,UND,22,18.0,15.0
2023-06-15,50401-BEGONIA,UND,35,35.0,25.0
2023-06-15,50502-BICO DE PAPAGAIO,MOL,32,32.0,32.0
2023-06-15,50602-BOCA DE LEAO,MOL,29,29.0,29.0
2023-06-15,50701-BONSAI,UND,30,25.0,20.0
2023-06-15,50801-CACTUS,UND,110,10.0,3.0
2023-06-15,50806-CACTUS MINI 15UN,CX,48,45.0,40.0
2023-06-15,51102-CRAVINA,MOL,49,49.0,40.0
2023-06-15,51601-CRAVO,DZ,49,48.0,45.0
2023-06-15,51701-CRISANTEMO,MOL,50,49.0,48.0
2023-06-15,51702-CRISANTEMO VASO,UND,20,20.0,10.0
2023-06-15,51502-GIRASSOL 6UN,MOL,40,35.0,30.0
2023-06-15,51501-GIRASSOL VASO,UND,15,10.9,10.0
2023-06-15,52001-KALANCHOE,UND,15,12.0,6.0
2023-06-15,52006-KALANCHOE MINI15UN,CX,55,55.0,48.0
2023-06-15,53501-KALANDIVA VASO,UND,15,7.9,7.9
2023-06-15,53601-LIRIO DA PAZ,UND,20,20.0,14.0
2023-06-15,53602-LIRIO MOLHE,MOL,95,95.0,59.0
2023-06-15,51802-LISIANTHUS,MOL,80,75.0,65.0
2023-06-15,54701-MOSQUITINHO,MOL,45,38.0,35.0
2023-06-15,52250-MOSQUITINHO IMP,MOL,49,49.0,45.0
2023-06-15,52301-ORQUIDEA VASO,UND,65,50.0,39.0
2023-06-15,54901-ROSA COLORIDA 20UN,MOL,99,99.0,85.0
2023-06-15,54950-ROSA IMPORTADA,MOL,220,220.0,220.0
2023-06-15,54601-ROSA VERMELHA 20UN,MOL,110,95.0,85.0
2023-06-15,52101-SAMAMBAIA CUIA,UND,35,25.0,25.0
2023-06-15,52601-SUCULENTAS,UND,35,10.0,3.5
2023-06-15,52606-SUCULENTAS MINI 15UN,CX,48,45.0,40.0
2023-06-15,52702-TANGO,MOL,24,20.0,20.0
2023-06-15,52801-THUIA CIPRESTE VASO,UND,35,35.0,24.0
2023-06-15,52901-TULIPA,UND,79,79.0,25.0
2023-06-15,53004-VERDES ASPARGO,MOL,24,24.0,20.0
2023-06-15,53104-VERDES EUCALIPTUS,MOL,35,30.0,25.0
2023-06-15,53204-VERDES RUSCUS,MOL,25,24.0,24.0
2023-06-15,54801-VERDES (SAMAMBAIA PRETA),MOL,15,15.0,15.0
2023-06-15,51801-VIOLETA,UND,7,5.9,5.0
2023-06-15,51806-VIOLETA MINI 15UN,CX,46,46.0,45.0
2023-06-20,00101-ABACATE,KG,4,3.33,2.22
2023-06-20,00201-ABACAXI CAIENA (HAWAI),UND,6,5.0,3.5
2023-06-20,00202-ABACAXI PEROLA,UND,6,5.0,3.0
2023-06-20,05901-ABOBORA,KG,4,3.5,2.0
2023-06-20,06003-ABOBRINHA ITALIANA,KG,4.5,3.33,3.0
2023-06-20,06004-ABOBRINHA TRONCO,KG,4,3.33,3.0
2023-06-20,03401-ACEROLA,KG,20,20.0,13.75
2023-06-20,04201-AGRIAO,DZ,15,15.0,12.0
2023-06-20,04301-AIPO SALSAO,DZ,144,108.0,108.0
2023-06-20,04401-ALCACHOFRA,UND,8.57,8.57,6.42
2023-06-20,04450-ALCACHOFRA IMPORTADA,KG,28.56,28.56,21.39
2023-06-20,10201-ALECRIM,MOL,2,2.0,1.5
2023-06-20,04501-ALFACE,DZ,20,15.0,12.0
2023-06-20,04502-ALFACE AMERICANA,DZ,25,20.0,15.0
2023-06-20,07650-ALHO IMPORTADO,KG,24,20.0,18.0
2023-06-20,12001-ALHO MACHO,KG,15,15.0,13.0
2023-06-20,07603-ALHO NACIONAL,KG,18,16.0,14.0
2023-06-20,11001-ALHO PORO,DZ,40,40.0,40.0
2023-06-20,04601-ALMEIRAO / RADITE,DZ,15,15.0,12.0
2023-06-20,00350-AMEIXA IMPORTADA,KG,16.67,16.67,16.67
2023-06-20,09502-AMENDOIM COM CASCA,KG,9,8.8,8.0
2023-06-20,09501-AMENDOIM SEM CASCA,KG,10,9.0,8.0
2023-06-20,00401-AMORA PRETA,KG,62.5,62.5,62.5
2023-06-20,00501-BANANA CATURRA / NANICA,KG,3,2.5,2.0
2023-06-20,00502-BANANA DA TERRA E OUTRAS,KG,7.5,7.25,7.25
2023-06-20,00505-BANANA MACA,KG,10,10.0,9.0
2023-06-20,00503-BANANA PRATA / BRANCA,KG,4.5,3.25,2.0
2023-06-20,10101-BATATA-DOCE,KG,3.05,2.78,2.0
2023-06-20,07701-BATATA INGLESA,KG,4.8,4.4,3.2
2023-06-20,06101-BERINJELA,KG,6,5.0,4.0
2023-06-20,07802-BETERRABA,KG,3.05,2.78,2.5
2023-06-20,07801-BETERRABA MOLHO,DZ,45,40.0,35.0
2023-06-20,04702-BROCOLIS,DZ,50,40.0,30.0
2023-06-20,11701-BROTOS DIVERSOS,KG,36,25.0,25.0
2023-06-20,00602-CAQUI CHOCOLATE,KG,6,5.0,3.5
2023-06-20,00604-CAQUI FUYU,KG,6,5.0,4.0
2023-06-20,00650-CAQUI IMPORTADO,KG,8.33,6.67,6.67
2023-06-20,00601-CAQUI MOLE,KG,8.57,5.71,4.0
2023-06-20,07901-CARA,KG,15,10.67,8.67
2023-06-20,00701-CARAMBOLA,KG,12,12.0,8.0
2023-06-20,08050-CEBOLA IMPORTADA,KG,3,3.0,2.5
2023-06-20,08001-CEBOLA NACIONAL,KG,3,2.75,2.25
2023-06-20,08002-CEBOLA ROXA,KG,5.5,5.5,4.5
2023-06-20,08102-CENOURA,KG,4,3.5,2.25
2023-06-20,08150-CENOURA BABY,KG,24,17.0,16.0
2023-06-20,08101-CENOURA MOLHO,DZ,40,35.0,25.0
2023-06-20,09850-CEREJA IMPORTADA,KG,40,40.0,40.0
2023-06-20,04801-CHEIRO VERDE / TEMPERO,DZ,18,12.0,10.0
2023-06-20,04901-CHICORIA / ESCAROLA,DZ,15,15.0,10.0
2023-06-20,06201-CHUCHU,KG,2.25,1.5,1.22
2023-06-20,00802-COCO SECO,KG,5.55,5.55,4.0
